현장안전센터거리,시간단위기온,시간단위풍속,시간단위가시거리,lon,lat,실효습도,가스사용량(KWh),전기사용량(KWh),화재발생시각,인명피해확률,회귀예측,지수,등급,인덱스
1,8.1,3.5,1934,127.0143981,37.5630103,38.644842,1974.75,1974.75,주간,11.35820058,70.87020647,28.37178211,2등급,14166
1,8.1,3.5,1934,126.9337119,37.5183747,38.644842,6800.833333,6800.833333,주간,11.13704248,71.01501157,28.1228946,2등급,14167
1,7.7,4.4,2000,126.8425609,37.5380244,38.644842,5601.5,5601.5,주간,12.20086937,70.35663665,29.29867118,2등급,14168
2,6.2,3.6,2000,127.0186552,37.5110316,38.644842,10904.16667,10904.16667,저녁,7.769298751,69.79923504,23.28714473,2등급,14169
2,4.7,2.3,2000,127.0153471,37.4929398,38.644842,7739.333333,7739.333333,저녁,7.219946903,70.79682032,22.60861083,2등급,14170
4,4.7,2.3,2000,126.9864137,37.4981899,38.644842,2827.166667,2827.166667,저녁,5.451407845,74.53245079,20.15705303,2등급,14171
3,3,3.4,2000,126.9487698,37.5004113,38.644842,7559.333333,7559.333333,밤,78.52818659,12.17359204,30.91876626,2등급,14172
2,3,3.4,2000,127.0967186,37.5998364,38.644842,6141,6141,밤,84.9221956,10.18952615,29.41626987,2등급,14173
3,4.7,1.3,1797,126.8840861,37.5225543,38.603634,6009.25,6009.25,주간,6.566842927,77.69486104,22.58782745,2등급,14174
2,4.9,0.9,1587,127.0042825,37.5744057,38.603634,2335.5,2335.5,주간,6.630866086,76.83001916,22.57098953,2등급,14175
2,6,1.1,1207,126.888347,37.4744407,38.603634,103040.3333,103040.3333,주간,3.380861079,81.3298961,16.58207105,3등급,14176
2,9.3,2,1095,126.8065673,37.5737371,38.603634,3032.333333,3032.333333,주간,5.317991817,77.40397864,20.28875859,2등급,14177
3,9.3,2,1095,127.0930552,37.4940721,38.603634,333400,333400,주간,0.910109583,89.25806559,9.013025065,3등급,14178
3,10.8,3.1,911,126.8954662,37.5772608,38.603634,3083.416667,3083.416667,저녁,3.407087767,75.76322482,16.06648551,3등급,14179
2,9,3.4,891,127.043149,37.5465168,38.603634,2972.583333,2972.583333,저녁,3.949576088,74.36783237,17.13830249,3등급,14180
2,6.5,1,686,126.8389917,37.5284514,38.603634,70864.91667,70864.91667,밤,39.19113211,18.77188994,27.1236358,2등급,14181
3,5.7,1.3,638,126.9154615,37.5873755,38.603634,7262.333333,7262.333333,밤,42.30090201,19.17050252,28.47682476,2등급,14182
1,5.7,1.3,638,127.0254233,37.6308507,38.603634,222041.75,222041.75,밤,25.820427,21.73187274,23.68810321,2등급,14183
1,4.9,0.9,599,126.9062608,37.4969664,40.875594,1439.5,1439.5,새벽,6.439034272,79.25879078,22.59092894,2등급,14184
2,3.4,0.6,408,126.8787289,37.4762429,40.875594,94593.75,94593.75,새벽,3.114886393,85.59383827,16.3283521,3등급,14185
1,3.1,0,323,127.0300614,37.6381389,40.875594,19322.75,19322.75,주간,2.790804322,83.10380297,15.22913171,3등급,14186
1,3.1,0,323,127.1316765,37.5494005,40.875594,190,190,주간,3.048745119,82.52973084,15.8622859,3등급,14187
3,16.7,2.9,1970,127.0927636,37.5052266,40.875594,1675.083333,1675.083333,주간,8.76893155,72.31126477,25.181194,2등급,14188
1,16.7,2.9,1970,127.0995972,37.5020725,40.875594,943.8333333,943.8333333,주간,11.74706687,68.40630536,28.34737101,2등급,14189
1,15.7,2,1690,127.0517499,37.5930134,40.875594,12183.5,12183.5,저녁,7.060697199,67.39085695,21.8134462,2등급,14190
1,10.8,2.2,1182,126.9043066,37.4960483,41.30889,1778.333333,1778.333333,새벽,10.4370612,73.83418004,27.75989654,2등급,14191
0,10.9,2,795,127.0438897,37.497151,41.30889,3650.75,3650.75,새벽,9.321884071,73.97445635,26.25988017,2등급,14192
1,9.5,7.6,1940,127.0331638,37.4850029,41.30889,2931.666667,2931.666667,주간,13.8704445,68.83921207,30.90033123,2등급,14193
1,7.7,4.5,2000,126.9697212,37.5779252,41.30889,2430.583333,2430.583333,저녁,9.586967883,67.02667357,25.34921235,2등급,14194
1,7.4,5.1,2000,126.9353113,37.5570465,41.30889,2398.2,2398.2,저녁,9.890106337,66.84510475,25.71196597,2등급,14195
2,6.2,3.6,1993,127.1341227,37.5333888,41.30889,11348.6,11348.6,밤,83.93398594,9.574899626,28.3488887,2등급,14196
4,4.9,2.2,1993,127.0249059,37.5001028,41.165088,21216.83333,21216.83333,새벽,9.843855856,78.02978141,27.71486822,2등급,14197
1,4.7,3.1,2000,127.0305983,37.6369089,41.165088,1338.571429,1338.571429,새벽,17.12993626,71.22082614,34.92861595,2등급,14198
2,12.6,3.9,1929,127.0692368,37.5451869,41.165088,4424.5,4424.5,주간,9.960883539,71.56953696,26.70010904,2등급,14199
1,13.3,5.6,1988,126.8544607,37.4945262,41.165088,196856,196856,주간,5.900311382,74.08499361,20.90752331,2등급,14200
1,13.5,4.9,1992,127.0420464,37.4671942,41.165088,3228.75,3228.75,주간,12.77502426,68.51457594,29.58505315,2등급,14201
2,13.5,4.9,1992,127.1253083,37.5419673,41.165088,3837.5,3837.5,주간,11.05142449,70.47435053,27.9077402,2등급,14202
2,13.3,5.4,1962,127.0442197,37.5122823,41.165088,2648.8,2648.8,주간,11.18884876,70.42423515,28.07073416,2등급,14203
2,13.3,5.4,1962,126.9881613,37.5438925,41.165088,10103.5,10103.5,주간,10.85344561,70.64791107,27.690671,2등급,14204
1,10.6,6.1,2000,127.0132291,37.4922469,41.165088,32621.16667,32621.16667,저녁,9.491288924,66.2263167,25.07136028,2등급,14205
3,8.4,2.2,2000,126.9701453,37.545487,41.165088,7635.666667,7635.666667,밤,76.16306761,11.28378295,29.31565322,2등급,14206
3,19,2.5,994,126.998214,37.486207,44.705535,11309.83333,11309.83333,주간,4.230008464,77.46706652,18.10210891,3등급,14207
2,16.2,3.4,1153,126.8362551,37.5408832,44.705535,8407.25,8407.25,저녁,4.491495365,71.60803996,17.9339672,3등급,14208
1,13.8,2.8,1091,126.8947103,37.5409267,44.705535,3233.333333,3233.333333,저녁,4.866282805,70.88739837,18.57304842,3등급,14209
0,11.9,3.4,601,126.9486069,37.5980226,38.366175,2345,2345,새벽,9.411279156,73.58000886,26.3150528,2등급,14210
1,11.2,3.8,472,126.9213731,37.5524453,38.366175,7499.083333,7499.083333,새벽,7.453124,76.37398339,23.85843181,2등급,14211
1,7.5,3.1,1048,126.9579245,37.5552498,38.366175,3139,3139,새벽,10.15848518,74.84956452,27.57459323,2등급,14212
1,6.8,0,1713,126.9126533,37.6079254,38.366175,3481.333333,3481.333333,주간,8.035429605,74.0515256,24.39335609,2등급,14213
0,14.8,5,2000,127.0471912,37.5771378,38.366175,2135.833333,2135.833333,주간,15.59795136,65.6824047,32.00798266,2등급,14214
2,16,5.5,2000,126.9268665,37.5640267,38.366175,1822.916667,1822.916667,주간,12.23671778,68.93259969,29.04322242,2등급,14215
1,16,5.5,2000,127.0239903,37.5720105,38.366175,13004.16667,13004.16667,주간,13.47473167,67.32658033,30.11988718,2등급,14216
1,16.1,4.6,1983,126.9262465,37.5583281,38.366175,4517.333333,4517.333333,주간,13.15426969,67.54332413,29.80743366,2등급,14217
1,15.4,5.2,2000,126.9362347,37.5004434,38.366175,3175.25,3175.25,주간,13.72434656,67.36658789,30.40661768,2등급,14218
1,15.4,5.2,2000,127.0683687,37.5484606,38.366175,13954.33333,13954.33333,주간,13.1453587,67.69001089,29.82967438,2등급,14219
2,14.2,5.2,2000,126.835469,37.5440429,38.366175,1264.75,1264.75,저녁,9.491322406,66.12364691,25.05196303,2등급,14220
1,10.4,2.4,2000,127.0994809,37.5900144,38.366175,3304.833333,3304.833333,저녁,9.024273036,66.78218603,24.54914827,2등급,14221
0,5.9,2.8,1656,126.9811619,37.5568217,37.910187,3653.916667,3653.916667,주간,10.47650961,71.3423018,27.33895226,2등급,14222
1,9,0.7,1204,126.99237,37.5735067,37.910187,2022,2022,주간,6.231120535,75.49381312,21.68896146,2등급,14223
1,11.2,1.4,1375,127.0759911,37.5513884,37.910187,19470.25,19470.25,주간,6.847735109,74.1064942,22.52690929,2등급,14224
0,12.7,2.3,1171,126.9537635,37.5288266,37.910187,10143.55556,10143.55556,주간,7.741460911,72.01425368,23.61134325,2등급,14225
1,15.5,2.3,1314,127.033911,37.5960496,37.910187,3231.083333,3231.083333,주간,7.701518976,72.10886393,23.56581812,2등급,14226
1,15.7,4.1,1436,127.1311614,37.5298992,37.910187,3770.333333,3770.333333,주간,9.200547607,70.60488763,25.48732293,2등급,14227
1,14.3,2.8,1491,127.0564076,37.508812,37.910187,35957,35957,저녁,6.044848113,68.83272372,20.39812148,2등급,14228
1,10.8,0.4,1204,127.0978421,37.4873535,37.910187,48379.16667,48379.16667,저녁,3.986513014,72.918352,17.04963223,3등급,14229
1,9.9,2.2,1182,127.0230099,37.64478,37.910187,1429.333333,1429.333333,저녁,5.337961359,71.07957401,19.47870682,3등급,14230
1,9.9,2.2,1182,126.927693,37.6010421,37.910187,2204.083333,2204.083333,저녁,5.319975359,71.10282014,19.44904242,3등급,14231
1,9.7,0.1,1201,126.9928285,37.571544,37.910187,1440.2,1440.2,밤,66.01939117,11.41987185,27.45784016,2등급,14232
1,8.9,0.1,1115,126.978466,37.4752176,37.910187,1949.5,1949.5,밤,63.50503334,12.13284064,27.75781781,2등급,14233
1,7,1.8,937,126.9200321,37.5549354,35.67846,4065.416667,4065.416667,새벽,9.06049585,75.87442205,26.21945625,2등급,14234
2,16.5,3.4,1687,126.9462841,37.4765535,35.67846,8338.916667,8338.916667,주간,9.093508661,71.19613953,25.44450258,2등급,14235
2,17.2,1.6,1531,126.8997019,37.498936,35.67846,3619.25,3619.25,주간,7.637763098,72.45380796,23.52413698,2등급,14236
1,17.2,1.6,1531,126.8198432,37.5746127,35.67846,88418.75,88418.75,주간,6.181618106,73.05668099,21.25108237,2등급,14237
2,17.6,2.7,1045,126.8368249,37.5155601,35.67846,3126,3126,주간,5.99035342,74.26624145,21.09220314,2등급,14238
3,16.8,3.9,1238,127.0305416,37.5561925,35.67846,304023,304023,주간,1.553555345,83.95994535,11.42087658,3등급,14239
3,10.6,2.5,1726,126.9805572,37.5198548,35.67846,23526.16667,23526.16667,저녁,5.380662869,72.21878416,19.71255768,3등급,14240
1,9.4,1,1996,126.9998657,37.5326432,35.67846,2589.666667,2589.666667,밤,89.74910578,6.820541387,24.74141246,2등급,14241
5,7.7,1.1,1944,127.0269318,37.5106129,36.418008,1878.833333,1878.833333,새벽,9.155404183,78.6489137,26.83398207,2등급,14242
1,10.8,2,1444,126.960129,37.6074569,36.418008,19513.33333,19513.33333,주간,7.529250636,73.42448511,23.51236592,2등급,14243
2,10.8,2,1444,127.1002293,37.5035849,36.418008,2466.5,2466.5,주간,6.972246035,74.85450949,22.84521957,2등급,14244
2,13.2,1.5,1441,126.8399662,37.5167163,36.418008,1145.5,1145.5,주간,6.938607111,74.2793554,22.70231846,2등급,14245
0,17,2,1242,126.9165751,37.4751424,36.418008,1531.75,1531.75,주간,8.722687674,69.94710167,24.70074334,2등급,14246
0,18.8,3.7,1309,127.1442761,37.5406775,36.418008,6674.083333,6674.083333,주간,9.93710675,68.3851069,26.0681819,2등급,14247
1,18.8,3.7,1309,126.9974212,37.5257248,36.418008,2548.416667,2548.416667,주간,8.736555733,70.20282681,24.76551855,2등급,14248
1,13.9,3.2,1709,126.8893801,37.4799657,36.418008,6098.833333,6098.833333,저녁,8.208385325,66.58964603,23.3793386,2등급,14249
1,8.3,1.6,1118,126.8451715,37.5064672,31.686654,49190.5,49190.5,주간,5.481102147,76.38531634,20.46156694,2등급,14250
1,16.3,2.7,897,126.9389921,37.5216473,31.686654,1512.333333,1512.333333,주간,6.656783242,72.95731955,22.03771908,2등급,14251
2,20.5,2,1188,127.0527176,37.5134845,31.686654,2654.5,2654.5,주간,6.837864515,72.41020402,22.25154297,2등급,14252
2,20.2,1.2,1185,126.9080857,37.5910811,31.686654,1973.666667,1973.666667,주간,6.519617227,72.87412211,21.79704984,2등급,14253
2,18.8,1.3,1471,127.0742226,37.6119901,31.686654,1482.75,1482.75,주간,7.795309534,71.81714332,23.66087196,2등급,14254
1,15.1,2.6,352,127.0314627,37.6276978,31.686654,857.5,857.5,저녁,3.599426905,72.62477164,16.16810307,3등급,14255
2,14.8,2.6,475,126.8373139,37.5662345,31.686654,1073.083333,1073.083333,저녁,3.324980426,74.04593472,15.69080251,3등급,14256
2,14.4,2.8,200,127.0402521,37.5976275,31.686654,6734.166667,6734.166667,밤,46.33454774,15.04671973,26.40422227,2등급,14257
0,14.4,2.8,200,126.933997,37.5761074,31.686654,3526.5,3526.5,밤,57.46817877,11.06745622,25.21956686,2등급,14258
1,14,0.9,281,127.0818951,37.5523165,33.257712,2575.5,2575.5,새벽,6.251094382,76.99582151,21.93873623,2등급,14259
2,13.2,3.4,182,126.9568643,37.5342863,33.257712,3203.666667,3203.666667,새벽,5.771225877,78.55969507,21.29285667,2등급,14260
2,12.2,4,593,126.9213659,37.5969345,33.257712,964,964,주간,4.791920966,77.35490418,19.25301501,3등급,14261
2,13.3,3.9,962,127.0866795,37.5521893,33.257712,1909.5,1909.5,주간,6.096720692,75.19691057,21.41155204,2등급,14262
3,12.8,3.3,1491,127.0197766,37.5084937,33.257712,6727.75,6727.75,주간,6.945916982,75.03795608,22.82996744,2등급,14263
0,14.9,3.2,1755,126.9983352,37.5295023,33.257712,12593.91667,12593.91667,주간,12.51953018,67.41016391,29.05070708,2등급,14264
1,15.3,3.6,2000,127.0108617,37.5740486,33.257712,4199.916667,4199.916667,주간,13.3634088,67.53946891,30.04259531,2등급,14265
1,13.5,4.3,2000,126.9507365,37.4797826,33.257712,24310.5,24310.5,저녁,10.08665645,64.8865985,25.58297925,2등급,14266
4,11.4,4.2,2000,127.1152986,37.5098797,33.257712,1283.333333,1283.333333,저녁,6.978905789,70.75155411,22.22090076,2등급,14267
1,11.4,4.2,2000,126.9325081,37.4975366,33.257712,5341.583333,5341.583333,저녁,10.66049405,65.0487929,26.33348191,2등급,14268
2,8.8,3.5,2000,127.1187605,37.4979117,33.257712,9920.166667,9920.166667,저녁,8.513692907,68.30055973,24.11410357,2등급,14269
0,6.4,2.6,2000,127.0272974,37.6488135,32.557497,2869.083333,2869.083333,새벽,21.33357798,67.93621065,38.06996779,1등급,14270
1,6.4,2.6,2000,127.0313949,37.6123515,32.557497,9369.636364,9369.636364,새벽,18.20673225,70.07276693,35.71828811,1등급,14271
2,4.9,2.6,2000,126.8417204,37.5247276,32.557497,1979.666667,1979.666667,주간,10.27591283,73.18377075,27.42316628,2등급,14272
1,8.7,2.2,2000,127.0389721,37.5265279,32.557497,3335.416667,3335.416667,주간,11.89812042,70.22915034,28.90665819,2등급,14273
1,8.7,2.2,2000,126.8530171,37.5086853,32.557497,231697.8333,231697.8333,주간,4.523993625,77.08109268,18.67389547,3등급,14274
1,10.5,5.2,1896,127.0726784,37.6589789,32.557497,214043.75,214043.75,주간,5.535194271,75.10023343,20.3885846,2등급,14275
4,10.5,5.2,1896,127.0565994,37.4434238,32.557497,1966.666667,1966.666667,주간,8.713590232,74.56145511,25.48917352,2등급,14276
1,12,3,2000,126.9094598,37.5177225,32.557497,380.3333333,380.3333333,주간,12.91158697,68.69288331,29.78143947,2등급,14277
2,12.1,4.5,1987,126.9056924,37.457103,32.557497,1875.583333,1875.583333,주간,11.99904458,70.01654663,28.98502484,2등급,14278
0,10.5,4.2,1995,127.090983,37.6156427,32.557497,56288.33333,56288.33333,저녁,9.978083829,64.8680992,25.44129186,2등급,14279
1,10.5,4.2,1995,126.920735,37.4840316,32.557497,692.25,692.25,저녁,10.85118711,65.14146548,26.5868808,2등급,14280
2,9.3,3.3,2000,127.0192428,37.6364344,32.557497,3417,3417,저녁,8.766459421,67.94840247,24.40628839,2등급,14281
2,8.3,3.1,2000,126.9133014,37.4821437,32.557497,4297.5,4297.5,저녁,8.565491332,68.39380035,24.20385308,2등급,14282
1,3.6,0,1989,126.902972,37.5742403,33.714828,988.1666667,988.1666667,새벽,15.73482883,72.14041331,33.69149826,2등급,14283
1,2.5,1.2,2000,127.1370493,37.5356804,33.714828,2294.333333,2294.333333,새벽,16.64403731,71.92562755,34.59960735,2등급,14284
1,1.9,1.8,2000,127.0879003,37.5595312,33.714828,23809.83333,23809.83333,새벽,15.71996124,72.48844519,33.75671117,2등급,14285
2,1.5,1.9,2000,126.9306941,37.4762084,33.714828,2828.083333,2828.083333,주간,9.435921985,74.78644453,26.56462038,2등급,14286
2,14.3,1.9,1961,127.0346393,37.6424083,33.714828,8982.75,8982.75,주간,9.967518928,70.99428632,26.60144531,2등급,14287
1,15.8,2.7,1970,127.0168012,37.4948784,33.714828,1601.166667,1601.166667,주간,12.60735636,67.92508127,29.26355593,2등급,14288
1,12.6,4.4,1901,126.9618082,37.5515547,33.714828,2585,2585,저녁,10.29506368,65.0412916,25.87671228,2등급,14289
1,12.6,4.4,1901,126.9990291,37.5875801,33.714828,301.4285714,301.4285714,저녁,10.39209459,64.97277376,25.98467261,2등급,14290
1,7.3,0,1902,127.0947023,37.5958206,36.529992,4158.5,4158.5,새벽,14.66669072,71.81940345,32.45539983,2등급,14291
2,6.2,1.9,1118,127.1373149,37.5507611,36.529992,1467,1467,새벽,8.75338119,77.13878468,25.98509547,2등급,14292
1,8.7,1.5,1409,126.864304,37.5519551,36.529992,27396.25,27396.25,주간,6.788332871,74.76961716,22.5291156,2등급,14293
3,12.4,2.5,1312,127.1342568,37.4932854,36.529992,2383,2383,주간,5.738484009,76.72386048,20.98281789,2등급,14294
1,15.7,1.7,1778,126.8974025,37.4751026,36.529992,2037.083333,2037.083333,주간,10.20737057,69.75877335,26.68433343,2등급,14295
2,16.7,3.1,1313,127.0327607,37.5708397,36.529992,45395.08333,45395.08333,주간,5.963201543,74.38688801,21.06143408,2등급,14296
4,16.7,3.1,1313,127.0199568,37.5421289,36.529992,267555.75,267555.75,주간,1.544925911,84.93576727,11.45510662,3등급,14297
2,16.7,3.1,1313,127.045521,37.6841011,36.529992,5145.166667,5145.166667,주간,7.084869351,73.17920194,22.76982839,2등급,14298
2,11.9,3.2,1985,127.0874242,37.580512,36.529992,8926.272727,8926.272727,저녁,8.180663581,67.88051033,23.56496592,2등급,14299
1,4.9,1.2,1725,127.0372152,37.6369849,31.613595,2490.833333,2490.833333,주간,9.360771076,73.18695102,26.17415317,2등급,14300
1,14.7,1.7,1661,126.9003188,37.4743415,31.613595,2590.25,2590.25,주간,10.01649704,70.08652274,26.49568734,2등급,14301
1,17.4,1.9,1578,127.0861579,37.5800408,31.613595,3047.166667,3047.166667,주간,9.815957507,69.5482969,26.12820558,2등급,14302
2,18.5,2,1404,126.8505292,37.5532871,31.613595,58210,58210,주간,6.095973077,73.62343273,21.18505284,2등급,14303
2,18.5,2,1404,127.05366,37.5040988,31.613595,6229,6229,주간,7.608906853,72.06375921,23.41637101,2등급,14304
2,18.5,2,1404,126.9997545,37.5325008,31.613595,5306.416667,5306.416667,주간,7.638612925,72.03607739,23.45752996,2등급,14305
1,18.4,3.2,1191,127.0446488,37.5827365,31.613595,78726.41667,78726.41667,주간,6.059882908,72.85497075,21.01172511,2등급,14306
5,13.1,3.1,1989,126.930017,37.4668098,31.613595,3477.375,3477.375,저녁,5.745804806,72.56703913,20.41950152,2등급,14307
3,11.3,4.4,1794,127.0283558,37.5058265,23.555118,141287.8333,141287.8333,새벽,9.179607901,75.41108621,26.31053407,2등급,14308
2,11.3,4.4,1794,127.0241915,37.5223251,23.555118,4196,4196,새벽,18.30802646,69.35617972,35.63389922,1등급,14309
2,13.2,4,1013,126.9331966,37.482015,23.555118,96310.66667,96310.66667,주간,4.800649079,76.5543153,19.17056085,3등급,14310
1,16.9,3.4,811,127.0229358,37.6187112,23.555118,1451.333333,1451.333333,주간,7.355235362,71.86409379,22.99080955,2등급,14311
1,15.2,6,1695,126.9070184,37.4667951,23.555118,3643.333333,3643.333333,주간,14.33094196,66.78828892,30.93766462,2등급,14312
1,15.2,6,1695,126.8308833,37.4948088,23.555118,1440.666667,1440.666667,주간,14.45672234,66.72219861,31.05775748,2등급,14313
1,13.1,4.6,2000,126.9434691,37.5128529,23.555118,11154.41667,11154.41667,저녁,12.22150463,63.28082234,27.80983393,2등급,14314
3,7.2,3.7,2000,126.9947539,37.5900656,23.555118,3579,3579,밤,89.69062452,8.675246237,27.89423333,2등급,14315
1,6.7,1.3,2000,126.8870386,37.472973,23.555118,7592.5,7592.5,밤,95.34841331,6.189517955,24.29322367,2등급,14316
2,5,0.1,2000,126.9264189,37.5609848,28.960782,31662.5,31662.5,새벽,13.15965612,73.8543091,31.17526762,2등급,14317
2,4.7,0,2000,126.9258898,37.4945564,28.960782,3297.75,3297.75,새벽,14.62055136,73.14749043,32.70254792,2등급,14318
0,10.3,0,1579,126.9133268,37.6068344,28.960782,1682.333333,1682.333333,주간,10.03720418,70.42954673,26.58788711,2등급,14319
2,15,4.3,1148,126.9090526,37.4825329,28.960782,2103,2103,주간,7.549389412,72.98555055,23.47331128,2등급,14320
1,15.4,2.5,1550,126.9995552,37.5867884,28.960782,10113,10113,주간,9.866746631,69.9476683,26.2708188,2등급,14321
1,14.2,4.8,1609,127.0992111,37.5016287,28.960782,5761.583333,5761.583333,주간,11.7113965,68.84148902,28.39418908,2등급,14322
1,10,4,1874,126.8155779,37.5786352,28.960782,1683.75,1683.75,저녁,10.35144085,65.59594021,26.0578682,2등급,14323
2,5.9,0.5,1438,126.9836413,37.4850016,32.133474,16478.83333,16478.83333,새벽,9.811698083,76.16684123,27.33726486,2등급,14324
0,15.3,3.3,944,127.0126868,37.6199232,32.133474,744.8333333,744.8333333,주간,8.147579886,70.85717294,24.02736933,2등급,14325
1,16.1,4.2,1382,127.0927514,37.6144051,32.133474,43712.81818,43712.81818,주간,8.196679101,71.18491095,24.15532802,2등급,14326
3,15.6,4.7,1106,126.9172622,37.5694625,32.133474,176457.6667,176457.6667,주간,2.868865639,80.38362432,15.18584267,3등급,14327
1,8.3,3.2,803,126.9300843,37.5762916,32.133474,1712.083333,1712.083333,밤,65.54916508,11.75148131,27.75427513,2등급,14328
1,7.4,2.5,455,127.0096911,37.555106,32.069712,4593,4593,새벽,7.303052127,77.43563225,23.78058996,2등급,14329
0,7.4,2.6,389,126.9471663,37.5431711,32.069712,37389.57143,37389.57143,새벽,7.113256206,76.76695149,23.3679908,2등급,14330
0,13,4.3,1996,126.954928,37.5633888,32.069712,7502.333333,7502.333333,주간,15.65464995,65.99547554,32.14243407,2등급,14331
2,12.1,6.1,1989,127.0931202,37.5398003,32.069712,3012.583333,3012.583333,주간,13.12636451,69.23753895,30.14692644,2등급,14332
1,9.3,2.9,2000,127.0801063,37.5559833,32.069712,7445.5,7445.5,저녁,9.817311971,66.25295514,25.50344937,2등급,14333
2,8.4,2.7,2000,127.1385337,37.5370692,32.069712,257923.9167,257923.9167,저녁,2.764709426,76.09635275,14.50463042,3등급,14334
1,6.9,2.9,2000,127.0486076,37.5841708,32.069712,2994.916667,2994.916667,밤,95.29428811,6.298879133,24.49994292,2등급,14335
1,6.1,2.2,2000,126.9611958,37.5555146,32.069712,6817.583333,6817.583333,밤,92.75757032,6.999361612,25.4802625,2등급,14336
2,4.1,2.9,2000,127.0922469,37.5868537,33.153045,6449.583333,6449.583333,새벽,15.91573445,72.6114095,33.99505716,2등급,14337
2,3.3,1.2,2000,127.0376291,37.5785751,33.153045,10874.75,10874.75,새벽,14.19788072,73.79404677,32.36848891,2등급,14338
1,2,1.6,2000,127.0928555,37.5939046,33.153045,302.0833333,302.0833333,주간,10.96063501,72.67567283,28.22359871,2등급,14339
2,4.8,3.3,1646,127.0065286,37.5701402,33.153045,1327.333333,1327.333333,주간,8.519760737,74.74356863,25.2348434,2등급,14340
0,9.9,3.1,1710,127.0400773,37.5240103,33.153045,3951.166667,3951.166667,주간,12.07208285,69.04363139,28.87040766,2등급,14341
1,9.9,3.1,1710,127.1478096,37.5374639,33.153045,1307.666667,1307.666667,주간,10.57465443,70.90582325,27.38255974,2등급,14342
1,12.6,3.3,1723,126.9237133,37.5537949,33.153045,154794.6667,154794.6667,주간,5.777239836,74.47167445,20.74224492,2등급,14343
2,12.6,3.3,1723,126.9251167,37.5950818,33.153045,3223.25,3223.25,주간,9.457397092,71.86533111,26.07026992,2등급,14344
1,11.9,4.8,1912,127.0176028,37.6275613,33.153045,8334.583333,8334.583333,주간,12.96473342,68.64953566,29.83325208,2등급,14345
1,11.5,2.7,1917,126.9247317,37.4845027,33.153045,21730.41667,21730.41667,저녁,8.720588104,66.61258524,24.1018862,2등급,14346
2,5.9,0.8,1696,127.0265067,37.6606568,34.863099,353392.25,353392.25,새벽,2.605361517,85.16456398,14.89578724,3등급,14347
1,5.9,0.8,1696,126.9268874,37.5461997,34.863099,19893.83333,19893.83333,새벽,12.83682206,73.21653986,30.65726168,2등급,14348
1,5.6,1.2,1777,126.9512431,37.4976475,34.863099,41175.33333,41175.33333,새벽,12.61663504,73.3559389,30.42211546,2등급,14349
1,4.2,1,1572,127.0167669,37.6350587,34.863099,420.8333333,420.8333333,새벽,12.84580037,73.72366321,30.77400625,2등급,14350
3,4.9,1.8,1581,127.0867009,37.5051453,34.863099,16393.75,16393.75,주간,5.925934962,78.34264423,21.54654066,2등급,14351
1,12.6,2.4,1263,127.0881221,37.582084,34.863099,5051.666667,5051.666667,주간,7.564865147,72.94439013,23.49073167,2등급,14352
2,15.8,3.9,1713,127.0428433,37.5112768,34.863099,892.25,892.25,주간,9.850139802,70.73590424,26.3961843,2등급,14353
2,15.8,3.9,1713,127.0293135,37.4977316,34.863099,386013.75,386013.75,주간,1.761641032,82.29135346,12.0402585,3등급,14354
1,15.8,3.9,1713,126.8604853,37.5553558,34.863099,10032.83333,10032.83333,주간,10.96097411,69.06865532,27.51471865,2등급,14355
4,15.8,3.9,1713,127.0409125,37.4939608,34.863099,58340.58333,58340.58333,주간,5.739120352,76.34264185,20.93178467,2등급,14356
1,15.8,3.9,1713,126.8350746,37.5226131,34.863099,3556.666667,3556.666667,주간,11.25441599,68.87433998,27.84134467,2등급,14357
1,13.3,4,1803,126.8364458,37.513007,34.863099,13741.08333,13741.08333,주간,11.24326476,69.49184994,27.95201724,2등급,14358
2,9,2.5,1990,126.8513281,37.503745,34.863099,3505.916667,3505.916667,밤,87.15135523,8.153330168,26.65658969,2등급,14359
2,9,2.5,1990,126.9234795,37.5958124,34.863099,127183.0833,127183.0833,밤,65.73650668,11.86422457,27.92691673,2등급,14360
2,10.5,2.2,967,127.0587699,37.669872,36.138468,167645.8333,167645.8333,주간,2.454756814,82.20353461,14.20526968,3등급,14361
1,12.5,2.4,933,127.0721281,37.5945265,36.138468,1252.25,1252.25,주간,6.1110469,74.69696747,21.36531468,2등급,14362
1,14.4,2.5,806,127.0150022,37.5636265,36.138468,3529,3529,주간,5.696542387,74.74414048,20.63451391,2등급,14363
1,16.6,3.6,756,127.0311904,37.4869916,36.138468,6742.666667,6742.666667,주간,5.908682964,73.86644979,20.89146796,2등급,14364
2,16.6,3.6,961,127.0869861,37.5875972,36.138468,20028.16667,20028.16667,주간,5.474154734,75.16548014,20.28466093,2등급,14365
1,15.3,4.5,888,127.0885708,37.580376,36.138468,8557.888889,8557.888889,주간,6.652464612,73.2568873,22.07575254,2등급,14366
1,9.7,2.4,1338,126.8720904,37.5217191,36.138468,24104.33333,24104.33333,저녁,5.543188989,70.72055273,19.79942901,3등급,14367
2,9.7,2.4,1338,126.9386665,37.5589385,36.138468,1801.833333,1801.833333,저녁,5.24142899,71.99288248,19.42538497,3등급,14368
