사망인명피해수,분기구분,화재발생일자,화재발생시,현장소방서거리,현장안전센터거리,현장소방지역대거리,발화요인대분류명,시설장소중분류명,방화관리대상여부,시간단위기온,시간단위풍속,시간단위풍향,시간단위습도,시간단위가시거리,재산피해액,lon,lat,실효습도,가스사용량(KWh),전기사용량(KWh)
0,1,20220304,11,3.5,0.3,0.0,미상,작업장,N,8.9,3.4,70.0,55.0,1114,437587,127.060578,37.538592,51.51352500000001,2279.75,2279.75
0,1,20220304,12,3.6,3.2,0.0,방화의심,공동주택,N,10.8,1.0,90.0,53.0,1053,32499,127.070524,37.485042,51.51352500000001,38047.5,38047.5
0,1,20220304,17,4.5,2.5,0.0,미상,기타주택,N,11.9,5.5,200.0,50.0,2000,130248,127.065175,37.478126,51.51352500000001,18654.5,18654.5
0,1,20220304,20,2.2,2.2,0.0,부주의,공동주택,N,9.2,5.6,200.0,79.0,1037,110,126.928015,37.560926,51.51352500000001,6439.916666666667,6439.916666666667
0,1,20220305,0,3.5,3.5,3.5,전기적 요인,공동주택,N,5.3,3.2,230.0,76.0,548,9,126.859172,37.503487,49.656702,922.75,922.75
0,1,20220305,6,5.2,1.0,0.0,부주의,기타건축물,N,0.6,3.6,250.0,58.0,1806,354,127.082651,37.578628,49.656702,3482.4166666666665,3482.4166666666665
0,1,20220305,12,3.8,1.4,0.0,부주의,단독주택,N,3.7,5.8,320.0,25.0,2000,345,127.033116,37.512827,49.656702,2888.833333333333,2888.833333333333
1,1,20220305,12,4.7,0.0,0.0,부주의,단독주택,N,3.7,5.8,320.0,25.0,2000,1556,126.917126,37.487298,49.656702,320.0,320.0
0,1,20220305,13,2.1,2.1,0.0,방화,공동주택,Y,5.3,5.0,270.0,24.0,2000,84,127.132104,37.486153,49.656702,4855.0,4855.0
0,1,20220305,14,3.2,1.8,0.0,부주의,공동주택,N,6.0,6.0,250.0,25.0,2000,33,126.843986,37.523198,49.656702,2796.5,2796.5
0,1,20220305,16,2.7,1.4,0.0,부주의,공동주택,N,6.7,4.4,250.0,25.0,2000,145,127.010758,37.609189,49.656702,2462.083333333333,2462.083333333333
0,1,20220305,18,1.2,1.2,0.0,부주의,일반업무,Y,4.1,4.4,320.0,32.0,2000,118,126.890462,37.46503,49.656702,27596.75,27596.75
0,1,20220305,21,3.2,1.8,0.0,부주의,공동주택,Y,0.7,3.3,270.0,40.0,2000,272,127.117818,37.50349,49.656702,192914.16666666663,192914.16666666663
0,1,20220305,22,2.1,1.1,0.0,부주의,일반업무,Y,0.0,2.9,270.0,40.0,2000,1169,127.049724,37.569886,49.656702,190264.5,190264.5
0,1,20220306,2,1.4,1.4,0.0,부주의,일상서비스,Y,-1.2,2.4,270.0,49.0,2000,12,126.893016,37.473458,43.569045,16050.583333333334,16050.583333333334
0,1,20220306,2,4.2,0.7,0.0,부주의,단독주택,N,-1.2,2.4,270.0,49.0,2000,194,126.9643,37.604668,43.569045,5352.416666666667,5352.416666666667
0,1,20220306,3,2.1,1.5,0.0,부주의,단독주택,N,-1.4,2.4,270.0,48.0,2000,1724,126.925271,37.560092,43.569045,1581.5833333333333,1581.5833333333333
0,1,20220306,8,4.1,1.2,0.0,전기적 요인,종교시설,N,-1.9,2.5,270.0,43.0,2000,48,126.97481,37.555617,43.569045,12751.583333333334,12751.583333333334
0,1,20220306,12,1.0,1.0,0.0,부주의,작업장,N,3.6,3.2,270.0,25.0,2000,9496,126.90625,37.520521,43.569045,3668.1666666666665,3668.1666666666665
0,1,20220306,13,2.0,1.1,0.0,부주의,공동주택,N,4.3,3.2,290.0,23.0,2000,15,127.031922,37.652034,43.569045,1072.8333333333333,1072.8333333333333
0,1,20220306,13,3.8,1.5,0.0,미상,판매시설,N,4.3,3.2,290.0,23.0,2000,376,126.92956,37.483422,43.569045,5228.0,5228.0
0,1,20220306,14,5.4,1.6,0.0,부주의,공동주택,Y,5.8,3.4,270.0,22.0,2000,425,127.026959,37.522594,43.569045,3913.1666666666665,3913.1666666666665
0,1,20220306,15,2.0,0.7,0.0,부주의,역사/터미널,N,5.6,4.7,320.0,21.0,2000,24,127.038398,37.561285,43.569045,2478.0,2478.0
0,1,20220306,16,3.5,1.0,0.0,부주의,공동주택,Y,6.7,3.1,270.0,20.0,2000,68,126.840048,37.546741,43.569045,111775.91666666669,111775.91666666669
1,1,20220306,18,3.1,1.0,0.0,미상,공동주택,N,4.4,4.2,250.0,35.0,2000,54694,126.948456,37.593332,43.569045,1228.9166666666667,1228.9166666666667
0,1,20220306,20,1.5,1.5,0.0,미상,공동주택,Y,2.1,3.0,250.0,48.0,2000,50,127.070821,37.563773,43.569045,119040.0,119040.0
0,1,20220306,21,4.2,2.8,0.0,부주의,일반업무,N,1.6,3.3,270.0,52.0,2000,46,126.925744,37.479252,43.569045,1508.571428571429,1508.571428571429
0,1,20220307,2,0.0,0.0,0.0,부주의,음식점,N,-1.4,1.3,250.0,54.0,2000,4659,126.919253,37.609779,41.583324000000005,8016.166666666667,8016.166666666667
0,1,20220307,9,4.3,2.0,0.0,전기적 요인,단독주택,N,0.4,2.1,50.0,58.0,2000,12,127.107475,37.508459,41.583324000000005,4966.166666666667,4966.166666666667
0,1,20220307,11,2.4,0.5,0.0,미상,공장시설,N,5.0,2.1,180.0,41.0,2000,50,126.994243,37.562251,41.583324000000005,1851.5,1851.5
0,1,20220307,11,3.0,3.0,0.0,전기적 요인,단독주택,N,5.0,2.1,180.0,41.0,2000,319,127.081251,37.52933,41.583324000000005,4770.416666666667,4770.416666666667
0,1,20220307,12,0.9,0.4,0.0,전기적 요인,단독주택,N,6.7,2.1,200.0,34.0,2000,2580,127.04463,37.671475,41.583324000000005,2407.083333333333,2407.083333333333
0,1,20220307,13,5.7,1.4,0.0,부주의,일상서비스,N,7.8,2.7,200.0,27.0,2000,330,126.92018,37.465198,41.583324000000005,12871.166666666666,12871.166666666666
0,1,20220307,15,3.3,1.1,0.0,전기적 요인,단독주택,N,8.4,2.9,250.0,29.0,2000,960,127.001619,37.526606,41.583324000000005,3271.833333333333,3271.833333333333
0,1,20220307,19,2.3,2.3,0.0,전기적 요인,단독주택,N,4.8,2.8,290.0,45.0,2000,151,126.927866,37.501508,41.583324000000005,11681.75,11681.75
0,1,20220307,21,5.0,0.8,0.0,부주의,기타건축물,N,2.9,1.7,270.0,46.0,2000,196,127.048246,37.583001,41.583324000000005,7470.5,7470.5
0,1,20220307,22,6.0,2.2,0.0,부주의,공동주택,N,2.5,1.6,270.0,44.0,2000,19,127.094096,37.498418,41.583324000000005,2540.0,2540.0
0,1,20220308,1,1.1,1.0,0.0,부주의,단독주택,N,2.1,1.6,290.0,45.0,2000,1,127.040425,37.560873,40.77420299999999,8744.666666666666,8744.666666666666
0,1,20220308,3,6.0,2.5,0.0,미상,숙박시설,N,1.2,0.6,270.0,48.0,2000,9526,127.110591,37.502351,40.77420299999999,4181.75,4181.75
0,1,20220308,10,2.0,1.7,0.0,부주의,공동주택,N,6.3,1.0,140.0,46.0,2000,14,127.12563,37.495255,40.77420299999999,5127.833333333333,5127.833333333333
0,1,20220308,11,4.5,1.8,0.0,부주의,일반업무,N,8.0,1.5,230.0,50.0,2000,3624,127.03021,37.51287,40.77420299999999,4417.666666666667,4417.666666666667
0,1,20220308,12,2.2,1.8,0.0,부주의,숙박시설,N,10.1,1.4,160.0,49.0,2000,56,126.943338,37.586883,40.77420299999999,8751.583333333334,8751.583333333334
0,1,20220308,16,3.3,1.0,0.0,전기적 요인,공동주택,N,11.2,3.8,270.0,49.0,2000,3191,126.960411,37.555428,40.77420299999999,6817.583333333333,6817.583333333333
0,1,20220308,17,2.5,2.5,0.0,미상,공동주택,Y,10.7,2.9,270.0,50.0,2000,9680,127.130299,37.490627,40.77420299999999,91053.83333333331,91053.83333333331
0,1,20220309,5,2.7,2.8,0.0,전기적 요인,일반업무,Y,2.2,1.1,270.0,85.0,869,9346,127.071335,37.62668,37.333578,2240.75,2240.75
0,1,20220309,7,5.0,3.1,0.0,미상,단독주택,N,1.8,1.7,250.0,93.0,630,435,127.024615,37.508645,37.333578,5600.166666666667,5600.166666666667
0,1,20220309,10,5.6,2.7,0.0,부주의,창고시설,N,5.6,1.0,270.0,82.0,918,132,127.13835,37.56638,37.333578,3981.8333333333335,3981.8333333333335
0,1,20220309,15,4.5,1.7,0.0,부주의,단독주택,N,14.2,2.2,290.0,36.0,1996,201,126.89117,37.479625,37.333578,7720.083333333333,7720.083333333333
0,1,20220309,15,0.4,0.4,0.0,부주의,공동주택,N,14.2,2.2,290.0,36.0,1996,55,127.030418,37.635502,37.333578,6080.166666666667,6080.166666666667
0,1,20220309,17,5.3,1.7,0.0,기계적 요인,공동주택,N,13.8,2.4,270.0,44.0,1570,387,127.023709,37.516086,37.333578,12910.0,12910.0
0,1,20220309,22,1.0,1.0,0.0,부주의,음식점,N,6.5,1.5,250.0,70.0,1090,165,126.94283,37.547252,37.333578,8913.333333333334,8913.333333333334
0,1,20220310,0,1.0,1.0,0.0,부주의,단독주택,N,5.5,1.0,20.0,72.0,1114,7,127.026213,37.564492,40.578882,2587.75,2587.75
0,1,20220310,3,2.5,2.5,0.0,기계적 요인,공동주택,Y,4.5,1.9,360.0,77.0,790,79,126.876171,37.551981,40.578882,147227.0,147227.0
0,1,20220310,7,1.5,1.3,0.0,미상,공동주택,N,4.2,2.1,50.0,75.0,803,15733,127.001813,37.56417,40.578882,29494.58333333333,29494.58333333333
0,1,20220310,12,5.0,0.9,0.0,부주의,단독주택,N,14.1,2.8,250.0,29.0,1826,7,126.896758,37.575456,40.578882,1111.375,1111.375
0,1,20220310,12,1.0,1.0,0.0,기계적 요인,공동주택,Y,14.1,2.8,250.0,29.0,1826,5318,126.930652,37.576803,40.578882,463.1666666666667,463.1666666666667
0,1,20220310,15,3.0,2.1,0.0,부주의,공동주택,N,15.2,3.9,250.0,21.0,2000,42,126.891204,37.504419,40.578882,11824.166666666666,11824.166666666666
0,1,20220310,15,2.6,2.6,0.0,전기적 요인,음식점,Y,15.2,3.9,250.0,21.0,2000,129,126.914146,37.570288,40.578882,10580.0,10580.0
0,1,20220310,16,5.0,2.0,0.0,기계적 요인,일상서비스,Y,15.3,4.7,230.0,21.0,2000,162,127.074001,37.589486,40.578882,1970.0833333333333,1970.0833333333333
0,1,20220310,18,1.3,1.3,0.0,부주의,공동주택,Y,12.8,2.9,270.0,30.0,2000,464,126.926447,37.565809,40.578882,31259.666666666668,31259.666666666668
0,1,20220310,19,4.0,0.5,0.0,전기적 요인,음식점,N,11.1,2.4,270.0,43.0,2000,1239,127.038603,37.524197,40.578882,6030.5,6030.5
0,1,20220310,20,3.4,1.2,0.0,부주의,단독주택,N,10.0,1.0,290.0,48.0,2000,19,127.022792,37.617408,40.578882,1818.9166666666667,1818.9166666666667
0,1,20220310,22,1.0,1.0,0.0,기계적 요인,공장시설,Y,8.2,1.3,270.0,57.0,2000,602,126.893464,37.470502,40.578882,335.75,335.75
0,1,20220310,22,4.7,1.4,0.0,부주의,음식점,N,8.2,1.3,270.0,57.0,2000,405,126.955983,37.495242,40.578882,5334.583333333333,5334.583333333333
0,1,20220310,23,2.0,0.9,0.0,부주의,공동주택,N,7.6,1.8,290.0,59.0,1998,31,126.996929,37.584065,40.578882,2587.75,2587.75
0,1,20220311,1,2.0,2.0,0.0,부주의,공동주택,Y,6.6,1.0,50.0,58.0,1993,26,127.039261,37.605793,45.247812,233518.0,233518.0
0,1,20220311,2,2.4,1.2,0.0,부주의,단독주택,N,6.1,1.7,20.0,59.0,1991,11,127.089832,37.559268,45.247812,1114.5,1114.5
0,1,20220311,9,4.2,1.3,0.0,부주의,자동차시설,Y,7.4,1.4,70.0,58.0,1724,6250,126.993526,37.474121,45.247812,13154.0,13154.0
0,1,20220311,11,3.7,3.7,0.0,부주의,일반업무,Y,11.6,1.8,90.0,53.0,1557,5,126.944338,37.557143,45.247812,18057.5,18057.5
0,1,20220311,12,2.5,1.5,0.0,전기적 요인,음식점,N,14.4,1.5,140.0,53.0,1797,451,126.987954,37.543341,45.247812,4725.416666666667,4725.416666666667
0,1,20220311,13,5.8,1.5,0.0,전기적 요인,음식점,N,16.8,2.0,180.0,49.0,1937,411,127.031825,37.48542,45.247812,1776.9166666666667,1776.9166666666667
0,1,20220311,14,4.0,1.5,0.0,전기적 요인,일반업무,Y,16.9,2.2,290.0,53.0,2000,144,126.927105,37.490025,45.247812,38499.91666666666,38499.91666666666
0,1,20220311,16,4.3,0.6,0.0,부주의,단독주택,N,18.2,2.9,270.0,45.0,2000,902,127.128445,37.558268,45.247812,1060.75,1060.75
0,1,20220311,17,2.9,1.4,0.0,제품결함,공동주택,N,17.3,2.0,250.0,49.0,2000,419,126.911853,37.55604,45.247812,969.8333333333334,969.8333333333334
0,1,20220311,18,0.9,0.9,0.0,전기적 요인,창고시설,N,15.8,2.8,270.0,52.0,1562,230,126.905035,37.516348,45.247812,312584.0833333333,312584.0833333333
0,1,20220311,21,2.5,0.4,0.0,부주의,공동주택,N,12.6,2.5,320.0,64.0,1376,30,126.879219,37.509395,45.247812,3323.833333333333,3323.833333333333
0,1,20220311,22,2.9,1.3,0.0,부주의,공동주택,N,11.7,0.8,340.0,64.0,1594,5,127.086347,37.596144,45.247812,56450.0,56450.0
0,1,20220312,1,1.0,1.0,0.0,전기적 요인,음식점,N,9.2,0.9,340.0,72.0,1377,13793,126.857356,37.555036,50.204523,5239.833333333333,5239.833333333333
0,1,20220312,3,4.6,2.1,0.0,미상,공동주택,N,7.8,1.5,20.0,74.0,1371,11856,126.854654,37.53016,50.204523,1575.4166666666667,1575.4166666666667
0,1,20220312,7,3.2,3.2,0.0,부주의,일반업무,N,6.6,3.1,50.0,77.0,1313,144,126.983139,37.493302,50.204523,1990.8333333333333,1990.8333333333333
0,1,20220312,9,2.8,1.4,0.0,기계적 요인,일반업무,N,9.7,2.7,70.0,64.0,1815,175,127.051613,37.524087,50.204523,3798.1666666666665,3798.1666666666665
0,1,20220312,13,2.0,1.0,0.0,미상,단독주택,N,18.0,1.6,20.0,51.0,959,8555,127.148059,37.491485,50.204523,1736.4166666666667,1736.4166666666667
0,1,20220312,14,1.0,1.0,0.0,부주의,단독주택,N,19.3,4.2,200.0,54.0,1605,288,126.902151,37.455197,50.204523,4427.916666666667,4427.916666666667
0,1,20220312,14,1.4,1.4,0.0,전기적 요인,일반업무,Y,19.3,4.2,200.0,54.0,1605,1894,126.922769,37.549532,50.204523,5423.583333333333,5423.583333333333
0,1,20220312,18,3.5,1.6,0.0,부주의,공동주택,N,16.6,2.6,200.0,72.0,2000,71,127.010985,37.531086,50.204523,1071.5555555555557,1071.5555555555557
0,1,20220312,18,2.5,1.9,0.0,전기적 요인,공동주택,Y,16.6,2.6,200.0,72.0,2000,11,126.975825,37.518093,50.204523,32418.75,32418.75
0,1,20220312,20,1.5,1.5,0.0,전기적 요인,단독주택,N,14.3,3.8,250.0,90.0,317,12,126.906377,37.455613,50.204523,6428.75,6428.75
0,1,20220312,21,3.0,2.5,0.0,전기적 요인,위락시설,N,13.7,4.0,180.0,92.0,922,395,127.125246,37.509594,50.204523,5466.583333333333,5466.583333333333
0,1,20220312,22,3.5,0.3,0.0,전기적 요인,공동주택,Y,14.0,4.3,180.0,90.0,1368,321,127.142739,37.541554,50.204523,5788.75,5788.75
0,1,20220312,22,0.5,0.3,0.0,전기적 요인,판매시설,N,14.0,4.3,180.0,90.0,1368,205,127.013121,37.567404,50.204523,70536.66666666667,70536.66666666667
0,1,20220312,23,8.5,1.7,0.0,부주의,일반업무,Y,14.2,3.6,200.0,79.0,2000,1616,127.174601,37.564956,50.204523,16442.75,16442.75
0,1,20220313,0,3.8,2.5,0.0,전기적 요인,단독주택,N,12.7,3.2,290.0,93.0,226,11,126.935963,37.472649,54.556755,11706.916666666666,11706.916666666666
0,1,20220313,1,1.2,1.2,0.0,전기적 요인,판매시설,Y,10.8,3.5,320.0,96.0,279,19,127.084703,37.539495,54.556755,3890.6666666666665,3890.6666666666665
0,1,20220313,9,4.5,0.6,0.0,전기적 요인,종교시설,Y,11.6,2.7,250.0,98.0,274,1956,126.906078,37.604853,54.556755,5048.75,5048.75
0,1,20220313,13,2.2,1.2,0.0,부주의,음식점,N,11.6,1.3,270.0,96.0,410,44,126.988484,37.534536,54.556755,4381.25,4381.25
0,1,20220313,14,4.6,3.5,0.0,부주의,음식점,Y,11.8,1.4,250.0,96.0,860,7621,127.107858,37.514598,54.556755,26369.33333333333,26369.33333333333
0,1,20220313,17,1.6,1.6,0.0,미상,공동주택,Y,12.2,2.1,290.0,93.0,763,79,126.963694,37.53399,54.556755,8147.5,8147.5
0,1,20220313,22,2.4,2.2,0.0,방화,기타주택,N,11.5,0.1,0.0,92.0,1834,11,126.91631,37.569275,54.556755,9126.75,9126.75
0,1,20220314,2,2.8,2.1,0.0,부주의,음식점,N,9.8,2.9,50.0,90.0,2000,81,126.925362,37.562741,54.61395900000001,3049.583333333333,3049.583333333333
0,1,20220314,3,0.5,0.5,0.0,전기적 요인,단독주택,N,9.3,2.8,50.0,92.0,2000,50,127.029857,37.604986,54.61395900000001,789.1666666666666,789.1666666666666
0,1,20220314,4,3.8,1.0,0.0,미상,단독주택,N,9.3,1.8,90.0,91.0,2000,51,126.848641,37.538372,54.61395900000001,1529.3333333333333,1529.3333333333333
0,1,20220314,7,0.5,0.5,0.0,부주의,공동주택,Y,8.7,3.5,50.0,87.0,2000,398,127.03554,37.631512,54.61395900000001,234167.5833333333,234167.5833333333
0,1,20220314,10,1.5,0.7,0.0,부주의,단독주택,N,10.2,2.9,50.0,85.0,2000,7,127.15511,37.491888,54.61395900000001,5902.0,5902.0
0,1,20220314,13,3.7,3.7,0.0,전기적 요인,일반업무,N,10.1,4.8,250.0,93.0,343,1283,126.842359,37.541568,54.61395900000001,1487.75,1487.75
0,1,20220314,14,8.0,2.9,0.0,부주의,음식점,N,8.4,3.9,250.0,95.0,302,70,126.979902,37.485054,54.61395900000001,12480.75,12480.75
0,1,20220314,17,4.1,1.5,0.0,전기적 요인,노유자시설,Y,7.2,2.8,250.0,97.0,727,490,126.837646,37.544768,54.61395900000001,7236.5,7236.5
0,1,20220314,17,0.8,0.8,0.0,전기적 요인,판매시설,Y,7.2,2.8,250.0,97.0,727,60,126.854551,37.555473,54.61395900000001,17354.833333333332,17354.833333333332
0,1,20220314,17,1.8,1.8,0.0,전기적 요인,음식점,N,7.2,2.8,250.0,97.0,727,48,126.891748,37.47782,54.61395900000001,3665.6666666666665,3665.6666666666665
0,1,20220314,17,1.0,1.0,0.0,부주의,단독주택,Y,7.2,2.8,250.0,97.0,727,816,126.901271,37.469228,54.61395900000001,7375.083333333333,7375.083333333333
1,1,20220314,17,5.0,2.0,0.0,부주의,공동주택,Y,7.2,2.8,250.0,97.0,727,357,127.096101,37.587218,54.61395900000001,161790.0,161790.0
0,1,20220314,18,3.6,1.0,0.0,미상,작업장,N,6.9,4.3,230.0,98.0,473,6626,126.950067,37.557522,54.61395900000001,2634.9166666666665,2634.9166666666665
0,1,20220314,21,6.1,2.9,0.0,미상,건강시설,N,6.1,2.9,250.0,89.0,1109,38,126.841754,37.510687,54.61395900000001,25301.25,25301.25
0,1,20220314,22,2.6,2.6,0.0,부주의,공동주택,Y,5.9,3.2,250.0,88.0,1339,478,127.057485,37.652372,54.61395900000001,110448.33333333331,110448.33333333331
0,1,20220314,23,3.2,0.6,0.6,부주의,기타건축물,N,5.5,2.4,230.0,87.0,1505,4,126.880609,37.489326,54.61395900000001,1795.3333333333333,1795.3333333333333
1,1,20220315,6,0.4,0.4,0.0,방화,공동주택,Y,2.6,0.7,70.0,91.0,1364,1299,127.094732,37.61199,61.22074799999999,62109.0,62109.0
2,1,20220315,9,6.7,0.8,0.0,미상,단독주택,N,4.3,1.4,90.0,90.0,1300,11475,126.8003,37.580818,61.22074799999999,2781.5,2781.5
0,1,20220315,10,1.1,1.1,0.0,부주의,전시장,N,6.1,2.1,160.0,78.0,1586,7920,127.064658,37.504523,61.22074799999999,4416.0,4416.0
0,1,20220315,16,1.1,1.1,0.0,미상,의료시설,N,13.1,2.0,230.0,48.0,1867,480,126.937881,37.543039,61.22074799999999,8551.416666666666,8551.416666666666
0,1,20220315,21,3.1,3.1,0.0,부주의,판매시설,Y,8.1,3.4,250.0,71.0,847,81,127.012025,37.487782,61.22074799999999,1573.1666666666667,1573.1666666666667
0,1,20220315,22,1.8,0.6,0.0,부주의,단독주택,N,6.9,2.3,230.0,73.0,953,12,127.035286,37.565086,61.22074799999999,3224.75,3224.75
0,1,20220316,5,2.0,0.5,0.0,전기적 요인,공동주택,N,4.2,1.9,270.0,81.0,947,4,126.97831,37.553063,66.938718,3846.0,3846.0
0,1,20220316,6,3.0,0.9,0.0,전기적 요인,판매시설,N,4.0,1.4,250.0,75.0,1291,53,127.073801,37.660361,66.938718,1895.25,1895.25
0,1,20220316,8,2.0,1.8,0.0,미상,작업장,N,4.3,1.2,50.0,81.0,863,429,127.037828,37.669892,66.938718,5405.5,5405.5
0,1,20220316,9,4.3,1.3,0.0,부주의,공동주택,N,6.2,1.4,20.0,77.0,740,1,126.905172,37.481837,66.938718,6958.5,6958.5
0,1,20220316,11,3.5,3.0,0.0,부주의,단독주택,N,11.1,1.2,140.0,62.0,871,7,126.907563,37.45766,66.938718,947.9166666666666,947.9166666666666
0,1,20220316,13,5.8,1.8,0.0,부주의,노유자시설,N,14.1,3.2,290.0,43.0,1438,1290,126.815105,37.567012,66.938718,1046.0,1046.0
0,1,20220316,14,5.5,2.8,0.0,전기적 요인,학교,Y,15.5,3.0,250.0,45.0,1391,495,126.92132,37.584837,66.938718,31110.0,31110.0
0,1,20220316,14,2.2,2.2,0.0,부주의,단독주택,N,15.5,3.0,250.0,45.0,1391,33,126.909356,37.489108,66.938718,3865.75,3865.75
0,1,20220316,16,4.2,1.2,0.0,미상,일반업무,N,16.3,3.2,290.0,39.0,2000,473,127.043881,37.583392,66.938718,3689.3333333333335,3689.3333333333335
0,1,20220316,19,2.6,0.6,0.0,부주의,공동주택,Y,13.7,3.5,320.0,54.0,2000,52,127.076939,37.655368,66.938718,33001.454545454544,33001.454545454544
0,1,20220316,19,8.3,2.5,0.0,전기적 요인,단독주택,N,13.7,3.5,320.0,54.0,2000,19,126.978324,37.479982,66.938718,5844.0,5844.0
0,1,20220316,20,1.8,1.2,0.0,전기적 요인,공동주택,Y,13.0,3.3,320.0,59.0,2000,12338,127.011091,37.550769,66.938718,32824.0,32824.0
0,1,20220316,22,2.3,0.2,0.0,부주의,일상서비스,N,12.0,3.1,290.0,67.0,1818,8,127.100067,37.597528,66.938718,2202.4166666666665,2202.4166666666665
0,1,20220316,22,1.6,1.6,0.0,미상,일반업무,Y,12.0,3.1,290.0,67.0,1818,61,127.019962,37.569009,66.938718,52766.333333333336,52766.333333333336
0,1,20220316,22,1.0,0.8,0.0,전기적 요인,음식점,N,12.0,3.1,290.0,67.0,1818,162,126.98823,37.57235,66.938718,2590.333333333333,2590.333333333333
0,1,20220317,10,3.2,0.9,0.0,부주의,단독주택,N,9.9,2.9,50.0,64.0,2000,236,127.073925,37.599623,69.1926,2718.083333333333,2718.083333333333
0,1,20220317,16,0.5,0.5,0.0,부주의,음식점,N,14.7,1.9,90.0,47.0,2000,7854,127.019843,37.564914,69.1926,2749.833333333333,2749.833333333333
0,1,20220317,16,5.1,1.0,0.0,부주의,판매시설,Y,14.7,1.9,90.0,47.0,2000,125,126.900723,37.484021,69.1926,16234.75,16234.75
0,1,20220317,16,1.6,0.6,0.0,부주의,음식점,N,14.7,1.9,90.0,47.0,2000,26,126.989497,37.539038,69.1926,3334.4166666666665,3334.4166666666665
1,1,20220317,16,4.8,0.8,0.0,미상,작업장,N,14.7,1.9,90.0,47.0,2000,20090,127.061984,37.590523,69.1926,12921.333333333334,12921.333333333334
0,1,20220317,18,5.1,1.5,0.0,부주의,단독주택,N,14.0,2.0,140.0,53.0,2000,120,126.913058,37.484012,69.1926,6669.916666666667,6669.916666666667
0,1,20220317,20,5.8,2.2,0.0,부주의,음식점,N,10.5,4.1,50.0,70.0,2000,476,127.020365,37.522101,69.1926,13295.583333333334,13295.583333333334
0,1,20220318,0,1.7,1.7,0.0,기계적 요인,공동주택,N,7.8,4.9,70.0,69.0,2000,286,126.89018,37.513127,62.29742400000001,330046.25,330046.25
0,1,20220318,0,1.1,0.8,0.0,전기적 요인,일반업무,Y,7.8,4.9,70.0,69.0,2000,61,127.071857,37.547071,62.29742400000001,161535.25,161535.25
0,1,20220318,3,1.0,1.0,0.0,방화의심,판매시설,Y,7.1,4.6,50.0,70.0,2000,99,127.100116,37.612797,62.29742400000001,27036.75,27036.75
0,1,20220318,3,3.2,2.8,2.8,부주의,공동주택,N,7.1,4.6,50.0,70.0,2000,263,126.870249,37.510303,62.29742400000001,34306.083333333336,34306.083333333336
0,1,20220318,7,2.7,2.0,0.0,방화,판매시설,N,6.8,6.5,50.0,69.0,2000,152,127.092964,37.594287,62.29742400000001,2479.333333333333,2479.333333333333
0,1,20220318,8,3.2,1.8,0.0,방화의심,일상서비스,Y,6.8,4.3,50.0,68.0,2000,195,127.090007,37.593746,62.29742400000001,17426.416666666668,17426.416666666668
0,1,20220318,10,4.8,1.0,0.0,기계적 요인,공동주택,N,8.4,4.7,70.0,59.0,2000,28,126.813391,37.572976,62.29742400000001,2439.083333333333,2439.083333333333
0,1,20220318,12,1.7,1.7,0.0,부주의,단독주택,N,9.3,4.3,50.0,55.0,2000,23,127.129291,37.506226,62.29742400000001,2134.6,2134.6
0,1,20220318,12,7.2,1.7,0.0,전기적 요인,연구/학원,Y,9.3,4.3,50.0,55.0,2000,3076,127.080829,37.511507,62.29742400000001,124088.91666666669,124088.91666666669
0,1,20220318,14,4.2,2.9,0.0,부주의,공동주택,Y,9.3,2.7,70.0,56.0,2000,30,127.110755,37.504961,62.29742400000001,4578.5,4578.5
0,1,20220318,14,3.9,1.6,0.0,기계적 요인,음식점,Y,9.3,2.7,70.0,56.0,2000,19,127.090653,37.589587,62.29742400000001,2796.9166666666665,2796.9166666666665
0,1,20220318,17,1.4,1.3,0.0,부주의,음식점,N,8.7,4.3,50.0,53.0,2000,233,126.923499,37.553241,62.29742400000001,7502.166666666667,7502.166666666667
0,1,20220318,17,1.8,0.7,0.0,전기적 요인,판매시설,Y,8.7,4.3,50.0,53.0,2000,127,126.918239,37.549095,62.29742400000001,827.8333333333334,827.8333333333334
0,1,20220318,19,3.3,1.0,0.0,부주의,단독주택,N,7.1,4.7,50.0,56.0,2000,3,127.06032,37.540525,62.29742400000001,1747.0,1747.0
0,1,20220318,21,3.3,3.3,0.0,부주의,공동주택,N,6.0,5.2,50.0,59.0,2000,34,126.933432,37.46574,62.29742400000001,1700.4166666666667,1700.4166666666667
0,1,20220318,23,1.4,1.4,0.0,부주의,일상서비스,Y,5.7,4.3,50.0,61.0,2000,969,126.967604,37.540706,62.29742400000001,9719.25,9719.25
0,1,20220318,23,3.5,2.0,0.0,부주의,공장시설,N,5.7,4.3,50.0,61.0,2000,244,126.894076,37.47837,62.29742400000001,2142.4166666666665,2142.4166666666665
0,1,20220319,3,8.1,0.8,0.0,미상,판매시설,Y,4.5,3.0,50.0,77.0,1694,107420,127.1067,37.464302,56.390058,839.6363636363636,839.6363636363636
0,1,20220319,3,2.7,1.6,0.0,전기적 요인,작업장,N,4.5,3.0,50.0,77.0,1694,9968,127.142314,37.530076,56.390058,1279.6666666666667,1279.6666666666667
0,1,20220319,4,4.9,0.8,0.0,전기적 요인,음식점,N,3.1,3.8,50.0,89.0,932,45841,127.029563,37.518888,56.390058,11211.416666666666,11211.416666666666
